"GEOID","ls","p","borough"
"36047067800",1.2763785980479,0.0003466243629594,"Brooklyn"
"36047068000",0.739394481349525,0.000192852280372019,"Brooklyn"
"36047068200",0.173921301275802,0.000273682751566333,"Brooklyn"
"36047068600",0.373414077400457,0.000210450506082493,"Brooklyn"
"36047068800",0.337236142602641,0.000204867620684688,"Brooklyn"
"36047069000",0.313072402704302,0.00020559582312788,"Brooklyn"
"36047069200",0.464569242480961,0.000263852018583241,"Brooklyn"
"36047069601",0.392484925054777,0.000411191646255759,"Brooklyn"
"36047069602",0.295756418367507,0.000614966963275658,"Brooklyn"
"36047069800",0.166786682182458,0.000173190814405835,"Brooklyn"
"36047070000",0.481361569355429,0.000164695119235261,"Brooklyn"
"36047070201",0.822948406463369,0.000742766492055857,"Brooklyn"
"36047070601",0.896895835688958,0.000283028016253964,"Brooklyn"
"36047072000",0.824201951031035,0.000226956428128179,"Brooklyn"
"36047072200",1.09872051201122,0.000250744374605785,"Brooklyn"
"36047072400",1.31921704590785,0.000228534200088428,"Brooklyn"
"36047072600",0.89589726476885,0.000276595561339101,"Brooklyn"
"36047072800",1.03616831719152,0.000445295794011919,"Brooklyn"
"36047073000",1.09807014681228,0.000299655305373515,"Brooklyn"
"36047073200",1.08988554590014,0.000253899918526283,"Brooklyn"
"36047073400",0.779276166553593,0.000148189197189576,"Brooklyn"
"36047073600",0.537634790569772,0.000332667149464887,"Brooklyn"
"36047073800",0.171560411589939,0.000408642937704587,"Brooklyn"
"36047074000",0.462745605668258,0.000441169313500497,"Brooklyn"
"36047074200",0.351036614866234,0.00032320051770339,"Brooklyn"
"36047074400",0.778972587762666,0.000361431145970971,"Brooklyn"
"36047074600",0.59212147193042,0.000280357940628927,"Brooklyn"
"36047074800",0.397659243889954,0.000208387265826782,"Brooklyn"
"36047075000",0.430814200453575,0.000327205631140946,"Brooklyn"
"36047075200",1.12045897065641,0.000150252437445286,"Brooklyn"
"36047075400",1.01735176403397,0.000143213147161097,"Brooklyn"
"36047075600",0.437997272473764,0.000238607667219251,"Brooklyn"
"36047075800",0.735376434103513,0.000159597702132917,"Brooklyn"
"36047076000",0.65607695575283,0.000324899656737505,"Brooklyn"
"36047076200",0.0765530373081721,0.000497847736995609,"Brooklyn"
"36047076400",0.165684323236069,0.000487774269864786,"Brooklyn"
"36047076600",0.681084626485917,0.000238486300145386,"Brooklyn"
"36047076800",0.493072829015084,0.000467991436824736,"Brooklyn"
"36047077000",0.644646016098341,0.000312520215203241,"Brooklyn"
"36047077200",0.227472811159226,0.000372718283840447,"Brooklyn"
"36047077400",0.322978737059154,0.000402453216937455,"Brooklyn"
"36047077600",0.624534961460999,0.000440198376909574,"Brooklyn"
"36047078000",1.11930140843373,0.000266279360060548,"Brooklyn"
"36047078200",0.725274361226275,0.00046580682949516,"Brooklyn"
"36047078400",0.896910817734692,0.000271376777162892,"Brooklyn"
"36047078601",0.477660656620043,0.000303903152958802,"Brooklyn"
"36047078602",0.719152509916296,0.000257905031963839,"Brooklyn"
"36047078801",0.976742133007907,0.000222829947616757,"Brooklyn"
"36047078802",1.1060468924804,0.000210571873156358,"Brooklyn"
"36047079001",1.03374220713586,0.000219067568326932,"Brooklyn"
"36047079002",1.05555286428446,0.000310699709095261,"Brooklyn"
"36047079201",0.801009406574727,0.000153043880144189,"Brooklyn"
"36047079202",0.54019953877266,0.000270284473498104,"Brooklyn"
"36047079400",0.519200545883891,0.000239821337957904,"Brooklyn"
"36047079601",0.240308794173992,0.000395413926653265,"Brooklyn"
"36047079602",0.269231974487512,0.000671159918475309,"Brooklyn"
"36047079801",0.3089700566616,0.000354634589834512,"Brooklyn"
"36047079802",0.225893455508893,0.000563750058104487,"Brooklyn"
"36047080000",0.368954275245376,0.000417866835318352,"Brooklyn"
"36047080200",0.484836647161281,0.000506828900461644,"Brooklyn"
"36047080400",0.64458019390441,0.000385704560744038,"Brooklyn"
"36047080600",0.536927458217472,0.000401967748641993,"Brooklyn"
"36047080800",0.224031544353215,0.000243340983099999,"Brooklyn"
"36047081000",0.524099723408944,0.000285091256509675,"Brooklyn"
"36047081400",0.936834086545401,0.000304388621254263,"Brooklyn"
"36047081600",0.79276680676834,0.00035548415935157,"Brooklyn"
"36047081800",0.689029459626935,0.000483890523501095,"Brooklyn"
"36047082000",0.687236763978348,0.000629045543844037,"Brooklyn"
"36047082200",0.7939844305086,0.000922632495524286,"Brooklyn"
"36047082400",1.01390196912817,0.000592635421684437,"Brooklyn"
"36047082600",1.13639829625349,0.000513868190745833,"Brooklyn"
"36047082800",0.792694469509659,0.000439834275687978,"Brooklyn"
"36047083000",0.978375818006179,0.000754539098220795,"Brooklyn"
"36047083200",1.18748617603389,0.000248074298980747,"Brooklyn"
"36047083400",1.07146686013141,0.000174161750996757,"Brooklyn"
"36047083600",1.15425177697868,0.000206566759718802,"Brooklyn"
"36047083800",1.28319794171557,0.000226835061054313,"Brooklyn"
"36047084000",1.19360668565254,0.000276474194265236,"Brooklyn"
"36047084600",1.31866820952826,0.000177924130286583,"Brooklyn"
"36047084800",1.16285948120123,0.000190910407190174,"Brooklyn"
"36047085000",1.31398512467658,0.000183264281536658,"Brooklyn"
"36047085400",0.869179641059004,0.000231325642787331,"Brooklyn"
"36047085600",1.15301234087954,0.000407914735261395,"Brooklyn"
"36047085800",1.25389153771875,0.000196857393809575,"Brooklyn"
"36047086000",1.26750773392248,0.000366528563073315,"Brooklyn"
"36047086200",1.11726441069026,0.000367620866738103,"Brooklyn"
"36047086400",1.12213606190751,0.000290916876055211,"Brooklyn"
"36047086600",0.71958929481472,0.000343468819038901,"Brooklyn"
"36047086800",1.03654279524797,0.000369077271624487,"Brooklyn"
"36047087000",0.750443401240917,0.000397598533982841,"Brooklyn"
"36047087200",0.914993082186009,0.000365314892334662,"Brooklyn"
"36047087401",0.579447570602701,0.000421507847534313,"Brooklyn"
"36047087600",0.628339706350368,0.000216640226849625,"Brooklyn"
"36047087800",1.135770832024,0.000309121937135011,"Brooklyn"
"36047088001",1.0677700382524,0.000221494909804239,"Brooklyn"
"36047088002",0.64830588671389,0.000126100389746084,"Brooklyn"
"36047088200",0.835382236126636,0.00072031358339077,"Brooklyn"
"36047088400",1.08994512258077,0.000501488749211569,"Brooklyn"
"36047088600",1.15046511248496,0.000466170930716756,"Brooklyn"
"36047088800",0.93239772354835,0.000503066521171819,"Brooklyn"
"36047089000",1.21848283278524,0.000836825974301493,"Brooklyn"
"36047089200",0.998870669801867,0.000344925223925285,"Brooklyn"
"36047089400",1.13716974438662,0.000405851495005684,"Brooklyn"
"36047089600",0.867127813071966,0.000402817318159051,"Brooklyn"
"36047089800",0.864146157234836,0.00020559582312788,"Brooklyn"
"36047090000",0.740941937728586,0.000533772390859749,"Brooklyn"
"36047090200",0.485805569454238,0.000510348545603739,"Brooklyn"
"36047090600",0.839353676352098,0.000461316247762143,"Brooklyn"
"36047090800",0.618780757231538,0.000722983659015808,"Brooklyn"
"36047091000",0.573091547097754,0.000603558458332317,"Brooklyn"
"36047091200",0.60788487449737,0.000769831349527827,"Brooklyn"
"36047091600",0.73496401393336,0.00044031974398344,"Brooklyn"
"36047091800",0.562464368213112,0.000296257027305286,"Brooklyn"
"36047092000",0.980381200066153,0.000284120319918752,"Brooklyn"
"36047092200",0.642628388389559,0.000354998691056108,"Brooklyn"
"36047092400",0.967313732397312,0.000305359557845186,"Brooklyn"
"36047092800",1.29371043202645,0.000285333990657405,"Brooklyn"
"36047093000",1.34860933573392,0.000342012414152517,"Brooklyn"
"36047093200",0.830191324034282,0.000189211268156059,"Brooklyn"
"36047093400",1.10899096412805,0.000316768062788527,"Brooklyn"
"36047093600",1.3702154076767,0.000187754863269675,"Brooklyn"
"36047093800",1.27279946987505,0.00029249464801546,"Brooklyn"
"36047094401",1.29129980899161,0.000345774793442343,"Brooklyn"
"36047094402",0.926233360680243,0.000385340459522442,"Brooklyn"
"36047094600",1.27300286054346,0.000256084525855859,"Brooklyn"
"36047095000",0.826836368461019,0.00037004820821541,"Brooklyn"
"36047095400",1.26195021474957,0.000515445962706083,"Brooklyn"
"36047095600",1.26065350606015,0.000524063024950522,"Brooklyn"
"36047095800",0.989148657779577,0.000375024258243889,"Brooklyn"
"36047096200",0.741646725957894,0.00018581299008783,"Brooklyn"
"36047096400",0.865593093648764,0.000308879202987281,"Brooklyn"
"36047096600",0.825862012873331,0.000265551157617356,"Brooklyn"
"36047096800",0.452608050747684,0.000182293344945735,"Brooklyn"
"36047097000",0.517334856748135,0.000255599057560398,"Brooklyn"
"36047097400",0.611677064397302,0.000318952670118104,"Brooklyn"
"36047098200",0.759083559121169,0.000504644293132068,"Brooklyn"
"36047098400",1.24185999538532,0.00022926240253162,"Brooklyn"
"36047098600",0.772408494653102,0.000300140773668976,"Brooklyn"
"36047098800",0.808881206207371,0.000343347451965036,"Brooklyn"
"36047099000",1.02435426144799,0.00019855653284369,"Brooklyn"
"36047099200",1.06938376142682,0.000256934095372917,"Brooklyn"
"36047099400",0.920214408062519,0.00022926240253162,"Brooklyn"
"36047099600",0.963047172682259,0.000393229319323689,"Brooklyn"
"36047099800",1.13064747036608,0.000455005159921145,"Brooklyn"
"36047100400",1.06292767340268,0.000360460209380049,"Brooklyn"
"36047100600",1.01269748443309,0.000300626241964438,"Brooklyn"
"36047100800",0.881189283147123,0.000271012675941296,"Brooklyn"
"36047101000",0.76760414820307,0.000321744112817006,"Brooklyn"
"36047101200",0.966519728989788,0.000256084525855859,"Brooklyn"
"36047101400",0.953397000495974,0.000241884578213615,"Brooklyn"
"36047101600",1.19283230273447,0.000176346358326333,"Brooklyn"
"36047101800",1.1206964984509,0.000224407719577007,"Brooklyn"
"36047102000",1.05923609343701,0.000228412833014563,"Brooklyn"
"36047102200",0.545535892638352,0.000286911762617655,"Brooklyn"
"36047102400",1.03893954033125,0.000249166602645535,"Brooklyn"
"36047102600",0.85746660332073,0.000340070540970672,"Brooklyn"
"36047102801",0.851898144632642,0.000143941349604289,"Brooklyn"
"36047103401",0.792686053172389,0.000478429005177155,"Brooklyn"
"36047105801",0.354784894808153,0.000686694903930072,"Brooklyn"
"36047105804",0.362021974388349,0.000809761116829523,"Brooklyn"
"36047107001",0.904681370551267,0.000448329970858552,"Brooklyn"
"36047107800",0.996252531790711,0.000507314368757105,"Brooklyn"
"36047109800",0.801485841984719,0.000280600674776657,"Brooklyn"
"36047110400",0.810345199982849,0.000566056032507928,"Brooklyn"
"36047110600",0.729657929121915,0.000594820029014013,"Brooklyn"
"36047111000",0.742972962639863,0.000350508109323091,"Brooklyn"
"36047111600",0.817446617813972,0.000467263234381544,"Brooklyn"
"36047111800",0.566952396557108,0.000444688958642592,"Brooklyn"
"36047112000",0.735708107370904,0.00038983104125546,"Brooklyn"
"36047112200",0.614981007452289,0.00034844486906738,"Brooklyn"
"36047112400",0.817845648708398,0.00040075407790334,"Brooklyn"
"36047112600",0.981737056305223,0.000542632187251918,"Brooklyn"
"36047112800",0.869818626678051,0.000506950267535509,"Brooklyn"
"36047113000",0.773925306286203,0.000498940040660397,"Brooklyn"
"36047113200",0.868981916720328,0.000284605788214213,"Brooklyn"
"36047113400",0.652453259664038,0.000330968010430772,"Brooklyn"
"36047114201",0.382248883688546,0.000181443775428678,"Brooklyn"
"36047114202",0.54592988217436,0.000322472315260198,"Brooklyn"
"36047114400",0.569671701368503,0.000339463705601345,"Brooklyn"
"36047114600",0.547520422565123,0.000345896160516208,"Brooklyn"
"36047115000",0.574886349919244,0.000338007300714961,"Brooklyn"
"36047115200",0.421409191979331,0.000327812466510273,"Brooklyn"
"36047115600",0.844613016055617,0.000513139988302641,"Brooklyn"
"36047115800",0.709133102287766,0.000281450244293715,"Brooklyn"
"36047116000",0.617484997370259,0.000314826189606682,"Brooklyn"
"36047116200",0.809862941476324,0.000282663915032368,"Brooklyn"
"36047116400",0.550729215511321,0.00042781893537531,"Brooklyn"
"36047116600",0.38211774684655,0.000337764566567231,"Brooklyn"
"36047116800",0.531812591671458,0.000267857132020797,"Brooklyn"
"36047117201",0.537065607034271,0.000278294700373216,"Brooklyn"
"36047117202",0.580946600068585,0.000539598010405285,"Brooklyn"
"36047117601",0.60096193987615,0.000395778027874861,"Brooklyn"
"36047117602",0.455332372831823,0.000346260261737804,"Brooklyn"
"36047117800",0.43457505616693,0.000206081291423341,"Brooklyn"
"36047118201",0.398302316698339,0.000377208865573465,"Brooklyn"
"36047118202",0.535640537205969,0.000353785020317455,"Brooklyn"
"36047118400",0.482117893605229,0.000550278312905434,"Brooklyn"
"36047118600",0.335713817553343,0.000417745468244487,"Brooklyn"
"36047118800",0.179735423664382,0.000589843978985534,"Brooklyn"
"36047119000",0.416918637619601,0.000203532582872169,"Brooklyn"
"36047119200",0.454122521144986,0.00043328045369925,"Brooklyn"
"36047119400",0.575168184271723,0.000647857440293165,"Brooklyn"
"36047119600",0.351364698580077,0.000633900226798651,"Brooklyn"
"36047119800",0.44411333239258,0.000464835892904238,"Brooklyn"
"36047120000",0.663562196740245,0.000316282594493066,"Brooklyn"
"36047120200",0.377675830987319,0.000209600936565436,"Brooklyn"
"36047120801",0.669466531552691,0.000615331064497255,"Brooklyn"
"36047120802",1.20850687605242,0.000547244136058801,"Brooklyn"
"36047120803",0.481102314054335,0.000235452123298752,"Brooklyn"
"36047121000",0.67730814292208,0.000508285305348028,"Brooklyn"
"36047121400",0.692537848372417,0.000560715881257853,"Brooklyn"
"36047122000",1.23488355597773,0.000863283996404136,"Brooklyn"
"36047123700",0.913568355990571,0.00113660264674887,"Brooklyn"
"36047150200",0.704451630940437,0.000328540668953465,"Brooklyn"
"36047152200",0.152808752458443,0.000376359296056408,"Brooklyn"
"36061000201",0.339325802442097,0.000315675759123739,"Manhattan"
"36061000202",0.0423351546972207,0.000827602076687728,"Manhattan"
"36061000600",0.504389636251857,0.00125991159379605,"Manhattan"
"36061000700",0.40180842824297,0.000996180942286679,"Manhattan"
"36061000800",1.25069621720593,0.00103623207666224,"Manhattan"
"36061000900",0.249152283040458,0.000209965037787032,"Manhattan"
"36061001001",0.406209647213018,0.000190182204746982,"Manhattan"
"36061001002",0.366263563667096,0.000714730697992965,"Manhattan"
"36061001200",0.226251999848796,0.000483283688131769,"Manhattan"
"36061001300",0.354440034245413,0.000547850971428128,"Manhattan"
"36061001401",0.450171821780163,0.000348808970288976,"Manhattan"
"36061001402",0.162767631419404,0.000375024258243889,"Manhattan"
"36061001501",0.364165706744506,0.000849448149983488,"Manhattan"
"36061001502",0.38224908544656,0.000971300692144286,"Manhattan"
"36061001600",0.991865651295314,0.00090976758569456,"Manhattan"
"36061001800",0.337567410996782,0.000818863647369423,"Manhattan"
"36061002000",0.390483973636154,0.000542025351882591,"Manhattan"
"36061002201",0.0111685107093025,0.000804785066801044,"Manhattan"
"36061002202",0.128582873679431,0.000304388621254263,"Manhattan"
"36061002400",0.346464000868773,0.000503309255319549,"Manhattan"
"36061002500",0.319082440043528,0.000584261093587728,"Manhattan"
"36061002601",0.0572772778057244,0.000540083478700746,"Manhattan"
"36061002602",0.205030193748556,0.000412405316994412,"Manhattan"
"36061002700",1.13894538686605,0.000139693502019002,"Manhattan"
"36061002800",0.123682911693869,0.000703322193049623,"Manhattan"
"36061002901",0.020154657348473,0.000133625148325735,"Manhattan"
"36061003001",0.145102850472449,0.000455369261142741,"Manhattan"
"36061003002",0.146574948414318,0.000365072158186931,"Manhattan"
"36061003100",0.127863996758142,0.000320044973782892,"Manhattan"
"36061003200",0.455216056931765,0.000860492553705234,"Manhattan"
"36061003400",0.284250659750377,0.000756602338476506,"Manhattan"
"36061003601",0.138804750564885,0.000341284211709325,"Manhattan"
"36061003602",0.219463332761737,0.000403666887676108,"Manhattan"
"36061003700",0.4349958997554,0.000394564357136208,"Manhattan"
"36061003800",0.152798732862201,0.00097117932507042,"Manhattan"
"36061003900",0.324250746276102,0.000801022687511219,"Manhattan"
"36061004001",0.414269550538898,0.000340070540970672,"Manhattan"
"36061004002",0.241941055176542,0.000672980424583289,"Manhattan"
"36061004100",0.507779015156633,0.000829543949869573,"Manhattan"
"36061004200",0.207770537084736,0.000600281547337953,"Manhattan"
"36061004300",0.278163412808842,0.000401360913272667,"Manhattan"
"36061004400",0.481109568073426,0.00185036240815092,"Manhattan"
"36061004500",0.466633170604432,0.000142727678865635,"Manhattan"
"36061004700",0.624089751405865,0.0002888536357995,"Manhattan"
"36061004800",0.367294739274514,0.000760971553135658,"Manhattan"
"36061004900",0.513369353087059,0.000524669860319848,"Manhattan"
"36061005000",0.607646184327782,0.000565327830064736,"Manhattan"
"36061005200",0.346202658795691,0.000348930337362842,"Manhattan"
"36061005400",0.415245791104872,0.000552948388530472,"Manhattan"
"36061005501",0.308988599047788,0.000578920942337654,"Manhattan"
"36061005502",0.320880361610247,0.000227320529349775,"Manhattan"
"36061005600",0.19572603283124,0.000480006777137405,"Manhattan"
"36061005700",0.735307653782932,0.000345653426368477,"Manhattan"
"36061005800",0.202367186712833,0.000480006777137405,"Manhattan"
"36061005900",0.470701737734853,0.000593727725349225,"Manhattan"
"36061006000",0.497167188919464,0.000648949743957953,"Manhattan"
"36061006200",0.0625801404865727,0.000493235788188726,"Manhattan"
"36061006300",0.623020582994028,0.000682689790492516,"Manhattan"
"36061006400",0.320950305596259,0.000882095892853263,"Manhattan"
"36061006500",0.489474569101219,0.000726624671231768,"Manhattan"
"36061006600",0.209188640283208,0.00134608221624044,"Manhattan"
"36061006700",0.481639085381171,0.000587173903360497,"Manhattan"
"36061006800",0.243014600305197,0.000846292606062989,"Manhattan"
"36061006900",0.486299219009202,0.000287882699208577,"Manhattan"
"36061007001",0.70530618269,0.000455369261142741,"Manhattan"
"36061007002",0.241378585081912,0.00042781893537531,"Manhattan"
"36061007100",0.366973914321796,0.000594820029014013,"Manhattan"
"36061007200",0.444791736975466,0.000795803903335009,"Manhattan"
"36061007300",0.424001171698766,0.000679776980719748,"Manhattan"
"36061007400",0.418302914382111,0.000607078103474412,"Manhattan"
"36061007500",0.600787804845039,0.000418595037761545,"Manhattan"
"36061007600",0.3076812605733,0.000280236573555061,"Manhattan"
"36061007700",0.712175363917888,0.000630259214582691,"Manhattan"
"36061007800",0.254232726984802,0.0010248235717189,"Manhattan"
"36061007900",0.516524543555792,0.000492386218671669,"Manhattan"
"36061008000",0.313568033921094,0.000610597748616506,"Manhattan"
"36061008100",0.440610872891172,0.000781118487397304,"Manhattan"
"36061008200",0.118967620307344,0.000372596916766582,"Manhattan"
"36061008300",0.0665778470935365,0.000415924962136507,"Manhattan"
"36061008601",0.344371329038472,0.000367620866738103,"Manhattan"
"36061008603",0.4189589747526,0.000570303880093215,"Manhattan"
"36061008700",0.301007099898861,0.000720677684612366,"Manhattan"
"36061008800",0.532924675839634,0.000793376561857703,"Manhattan"
"36061008900",0.275127355867083,0.00074531520060703,"Manhattan"
"36061009000",0.485671518469372,0.00081400896441481,"Manhattan"
"36061009100",0.264199510878323,0.000770316817823289,"Manhattan"
"36061009200",0.543700902717092,0.000167243827786433,"Manhattan"
"36061009300",0.276743734976938,0.00108380796961745,"Manhattan"
"36061009400",0.587834464203672,5.94698661940147e-06,"Manhattan"
"36061009500",0.34548285737628,0.00038254901682354,"Manhattan"
"36061009700",0.111420360098418,0.000536442466484786,"Manhattan"
"36061009800",0.440039437129463,0.000962319528678251,"Manhattan"
"36061009902",0.209638081334964,0.000364829424039201,"Manhattan"
"36061009903",0.0889588503628605,0.000102191076194613,"Manhattan"
"36061010000",0.240658436707822,0.000185448888866234,"Manhattan"
"36061010100",0.123552975458442,0.000216882960997356,"Manhattan"
"36061010200",0.705198345229776,2.706485747197e-05,"Manhattan"
"36061010300",0.273133065530472,0.000303539051737206,"Manhattan"
"36061010400",0.438391416480212,8.68988248875807e-05,"Manhattan"
"36061010601",0.709408167370515,0.00088610100629082,"Manhattan"
"36061010602",0.309267056283393,0.000581226916741095,"Manhattan"
"36061010801",0.452446767436841,0.000356697830090223,"Manhattan"
"36061010802",0.631523689376579,0.0005199365444391,"Manhattan"
"36061010803",0.489379200963667,0.000224771820798603,"Manhattan"
"36061010900",0.094891146126682,2.45161489207979e-05,"Manhattan"
"36061011000",0.240414482129134,0.000865225869585982,"Manhattan"
"36061011100",0.25339896837391,0.000571032082536407,"Manhattan"
"36061011201",0.512805884228609,0.000110201303069725,"Manhattan"
"36061011202",0.968946717351175,5.51006515348626e-05,"Manhattan"
"36061011203",0.765812652563948,0.000120517504348279,"Manhattan"
"36061011300",0.413718709682244,1.57777196024937e-05,"Manhattan"
"36061011402",0.530505196719908,0.000265065689321894,"Manhattan"
"36061011500",0.159844493375003,0.00040961387429551,"Manhattan"
"36061011600",0.383846490862852,0.000422842885346831,"Manhattan"
"36061011700",0.198338080044262,0.00057382352523531,"Manhattan"
"36061011800",0.65255426073583,0.00113623854552728,"Manhattan"
"36061011900",0.159877756768612,0.0001246439848597,"Manhattan"
"36061012000",0.531942307592645,0.000358882437419799,"Manhattan"
"36061012101",0.22940191366766,0.000314340721311221,"Manhattan"
"36061012102",0.185045997817217,0.000590086713133265,"Manhattan"
"36061012200",0.859515515017266,0.000314340721311221,"Manhattan"
"36061012400",0.475705037194337,0.00113623854552728,"Manhattan"
"36061012500",0.13841501741202,0.000277323763782293,"Manhattan"
"36061012601",0.761781687579118,0.000881246323336206,"Manhattan"
"36061012602",0.960492552856494,0.000540326212848477,"Manhattan"
"36061012700",0.257212907534604,0.000769103147084635,"Manhattan"
"36061012800",0.633474293702856,0.000604043926627778,"Manhattan"
"36061012901",0.277215074479796,0.000868866881801942,"Manhattan"
"36061012902",0.120578690766975,0.000254870855117206,"Manhattan"
"36061013000",0.58672161436213,0.000435222326881096,"Manhattan"
"36061013100",0.153801600398219,0.000351479045914014,"Manhattan"
"36061013201",0.594548606196283,0.00025814776611157,"Manhattan"
"36061013202",0.716343680208157,0.000385704560744038,"Manhattan"
"36061013203",0.431021183058171,0.000508770773643489,"Manhattan"
"36061013300",0.317808988078852,0.000725653734640845,"Manhattan"
"36061013400",0.550578370822601,0.00135433517726329,"Manhattan"
"36061013501",0.0618312990328478,0.000542510820178053,"Manhattan"
"36061013502",0.0871011357644318,0.000649313845179549,"Manhattan"
"36061013601",0.804262835790936,0.000197342862105037,"Manhattan"
"36061013602",0.590389195274587,0.000726988772453364,"Manhattan"
"36061013603",0.767556646553393,0.000459859842875759,"Manhattan"
"36061013604",0.734696634494518,0.00040075407790334,"Manhattan"
"36061013700",0.361891187881967,0.000760243350692466,"Manhattan"
"36061013800",0.472679256361392,0.00149973293175396,"Manhattan"
"36061013900",0.368320693562001,0.00113356846990224,"Manhattan"
"36061014000",0.827728393257561,0.000884644601404436,"Manhattan"
"36061014401",0.62039673562309,0.000518844240774312,"Manhattan"
"36061014402",0.344185171344563,0.000793255194783837,"Manhattan"
"36061014500",0.394799412642977,0.000793862030153164,"Manhattan"
"36061014601",0.393264351656035,0.000449665008671071,"Manhattan"
"36061014602",0.596418152923225,0.000992661297144585,"Manhattan"
"36061014700",0.389094874736361,0.000311427911538453,"Manhattan"
"36061014801",0.589504347784274,0.000339949173896807,"Manhattan"
"36061014802",0.320450518472154,0.000758786945806082,"Manhattan"
"36061014900",0.389852425347015,0.000675043664839,"Manhattan"
"36061015001",0.990354974497727,0.000234966655003291,"Manhattan"
"36061015101",0.31551623567729,0.00033388082020354,"Manhattan"
"36061015102",0.210934938902985,0.000856001971972216,"Manhattan"
"36061015200",0.0808756837760386,0.000895324903904585,"Manhattan"
"36061015301",0.459079466771277,0.00050901350779122,"Manhattan"
"36061015302",0.660938388488506,0.000638148074383938,"Manhattan"
"36061015401",0.620469742000935,0.000566298766655659,"Manhattan"
"36061015402",0.226688225697882,0.000450271844040397,"Manhattan"
"36061015403",0.21837117271955,0.000568483373985235,"Manhattan"
"36061015501",0.563573526347016,0.00061363192546314,"Manhattan"
"36061015502",0.421817513422479,0.00061545243157112,"Manhattan"
"36061015601",0.239115261334123,0.000554768894638452,"Manhattan"
"36061015602",0.0814833049996883,0.000268463967390124,"Manhattan"
"36061015700",0.479440944826667,0.00124947402544364,"Manhattan"
"36061015801",0.625335611115044,0.000559138109297604,"Manhattan"
"36061015802",0.308977034414327,0.000448694072080148,"Manhattan"
"36061015900",0.485244967115201,0.00104824741697491,"Manhattan"
"36061016002",0.222548955138839,0.000374417422874562,"Manhattan"
"36061016100",0.473926749599267,0.000730265683447728,"Manhattan"
"36061016200",0.168580724534331,0.000983801500752415,"Manhattan"
"36061016300",0.490896549366773,0.000817892710778501,"Manhattan"
"36061016400",0.205697365068794,0.000926880343109572,"Manhattan"
"36061016500",0.635082519509159,0.000848234479244835,"Manhattan"
"36061016600",0.117185016483464,0.000693612827140396,"Manhattan"
"36061016700",0.723339321618662,0.000830514886460496,"Manhattan"
"36061016800",0.180108978030252,0.000543724490916706,"Manhattan"
"36061016900",0.499190356390496,0.000962319528678251,"Manhattan"
"36061017000",0.200091640256338,0.00102312443268478,"Manhattan"
"36061017100",0.544493168916328,0.00108647804524249,"Manhattan"
"36061017200",0.219338447501451,0.000607806305917604,"Manhattan"
"36061017300",0.317308806548062,0.000995574106917353,"Manhattan"
"36061017401",0.131314165609642,0.000654896730577354,"Manhattan"
"36061017402",0.0270462833476154,0.000273075916197006,"Manhattan"
"36061017500",0.316412823133758,0.00117192046524369,"Manhattan"
"36061017700",0.232380114963401,0.00115055986024339,"Manhattan"
"36061017800",0.121804497889471,0.000542510820178053,"Manhattan"
"36061017900",0.452044238416785,0.00117932385674947,"Manhattan"
"36061018000",0.171147622327507,0.000837311442596954,"Manhattan"
"36061018100",0.348197976988824,0.000932341861433513,"Manhattan"
"36061018200",0.247046453611733,0.000805756003391967,"Manhattan"
"36061018300",0.345512405825471,0.00103295516566788,"Manhattan"
"36061018400",0.29684227076942,0.000847020808506181,"Manhattan"
"36061018500",0.302811659175341,0.000591300383871918,"Manhattan"
"36061018600",0.457389488327716,0.000761335654357254,"Manhattan"
"36061018700",0.124324894110006,0.00120068446174977,"Manhattan"
"36061018800",0.193857786567934,0.00052333482250733,"Manhattan"
"36061018900",0.0977872111718687,0.00133273183811526,"Manhattan"
"36061019000",0.211356806133823,0.000438620604949325,"Manhattan"
"36061019100",0.246461151000605,0.000990598056888874,"Manhattan"
"36061019200",0.452907918402213,0.000521878417620946,"Manhattan"
"36061019300",0.0321005332574435,0.00126258166942109,"Manhattan"
"36061019400",0.271827697422651,0.000790463752084935,"Manhattan"
"36061019500",0.121092271214583,0.000880396753819149,"Manhattan"
"36061019600",0.232573296212924,0.00050015371139905,"Manhattan"
"36061019701",0.0771269870164287,0.000116269656762992,"Manhattan"
"36061019702",0.0564392952569911,0.000321986846964737,"Manhattan"
"36061019800",0.28730825654468,0.00029407241997571,"Manhattan"
"36061019900",0.259747782207306,0.00106608837683311,"Manhattan"
"36061020000",0.270133001921267,0.000362402082561894,"Manhattan"
"36061020101",0.22294423621747,0.000213363315855261,"Manhattan"
"36061020102",0.287702495060952,0.000461194880688278,"Manhattan"
"36061020300",0.190086235477388,0.000455126526995011,"Manhattan"
"36061020500",0.231073572440025,0.000671766753844636,"Manhattan"
"36061020600",0.375877430925674,0.000440198376909574,"Manhattan"
"36061020701",0.195668268586519,0.000318103100601046,"Manhattan"
"36061020800",0.319813113736602,0.000643609592707878,"Manhattan"
"36061020901",0.39087719509222,0.000397841268130572,"Manhattan"
"36061021000",0.594228475118447,0.000825296102284286,"Manhattan"
"36061021100",0.0124097796675732,0.00113065566012947,"Manhattan"
"36061021200",0.482035664427321,0.000489352041825035,"Manhattan"
"36061021303",0.119281287796194,0.000765462134868675,"Manhattan"
"36061021400",0.614304750682315,0.000353178184948128,"Manhattan"
"36061021500",0.38172266280991,0.000487895636938651,"Manhattan"
